,artist.hotness,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotness,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
7627,0.41463136899999997,ARM4WGN1187FB3C746,Kyle Eastwood,,0.0,0.187,1.37422,0.297,0.17625,207.20281,0.0,0.511743665,4.0,0.6659999999999999,37.15735675013362,Not available,-63.93335786851952,-14.232999999999999,0,0.479,224754,Now,ARY71Q01187B9B6BF6,0.37598430200000005,SOJAQGB12A58A7AA08,191.977,0.903,0.17625,100.175,hard bop,1.0,4.0,0.0,How Y' All Doin',2006
682,0.439836359,AR02YGA1187B9B8AC4,Bersuit Vergarabat,,0.0,0.033,0.77542,1.0,0.33301,307.35627999999997,0.28800000000000003,0.615504103,6.0,0.376,-34.60852,Buenos Aires,-58.373540000000006,-7.769,0,0.49,347917,Testosterona,ARV4TAT1187FB3BDE8,0.514753324,SONTEWC12AB0186E51,295.753,1.0,0.11070999999999999,135.982,cumbia,0.931274541,4.0,0.865,Sencillamente,2005
5422,0.280482187,ARDHNC31187B9A1898,Al Denson,,0.0,0.051,1.24165,0.8390000000000001,0.80282,297.58648999999997,0.52,0.429727829,11.0,0.0,37.15735675013362,Not available,-63.93335786851952,-9.104,0,0.114,294759,With One Voice,ARU2JAB1187FB50C72,0.244479403,SOWEIWR12A8C138056,286.85900000000004,0.701,0.58241,135.968,ccm,1.0,4.0,0.273,The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness,0
9174,0.5243789879999999,ARUSOMY1187FB4D3B4,Anti-Flag,punk rock,4.0,0.0,0.54738,0.0,0.54738,188.55138,0.0,0.844039532,11.0,1.0,37.15735675013362,"Pittsburgh, PA",-63.93335786851952,-5.032,1,0.762,468835,The People or The Gun,ARD2NDU1187B99B615,0.613814444,SOVMQSA12A58A789E3,177.975,0.0,0.34287,146.141,oi,0.999917452,1.0,0.0,The Gre(A)t Depression,2009
2646,0.36062567100000004,ARHY20W1187B9B8262,Steve Erquiaga,,0.0,0.0,0.15547,0.0,0.15547,184.29342,4.052,0.461917431,4.0,0.6629999999999999,37.15735675013362,Not available,-63.93335786851952,-23.965999999999998,0,0.625,296889,The Bach Variations,AREE9XF1187FB4060A,0.5571877679999999,SOZNYHL12A58A7F979,173.801,0.0,0.15547,116.949,smooth jazz,1.0,1.0,0.0,Prelude In C Minor From The Well Tempered-Clavier,0
3230,0.36850675299999996,ARDINVM1187B98A6C1,Marc Lavoine,french,1.0,0.11,0.65879,1.0,0.16854,224.39137999999997,0.386,0.5735273129999999,3.0,0.086,48.69173,"Longjumeau, France",2.29005,-10.322000000000001,1,0.341,299890,Best Of 85-95,AR5IHI31187B998618,0.513517029,SOTCFPV12A8C13CE08,210.042,1.0,0.16854,122.50299999999999,chanson,1.0,4.0,1.0,C'est La Vie,1989
4078,0.590449277,AROBHK51187B9AD82B,Funeral For A Friend,rock and indie,1.0,0.431,0.98485,0.9690000000000001,0.12280999999999999,160.23465,0.107,0.851073009,3.0,0.562,37.15735675013362,Wales,-63.93335786851952,-15.609000000000002,1,0.67,322341,Memory And Humanity,ARWR6RK1187FB3AB52,0.609608465,SOUFLZS12AAF3B21DE,147.261,0.488,0.12280999999999999,139.401,post-hardcore,0.9992149929999999,4.0,0.604,Building,2008
3106,0.311757783,AR2OH7O1187B99FE4E,Torcuato Mariano,,0.0,0.187,0.54961,0.442,0.21835,295.02648999999997,0.336,0.502866928,2.0,0.506,37.15735675013362,Not available,-63.93335786851952,-11.878,0,0.495,241483,Lift Me Up,AROAQYK123E29C291E,0.26586104899999996,SOIZXEV12A8C13086A,280.944,0.38299999999999995,0.04981,180.19099999999997,meditation,1.0,3.0,0.433,Black and Blue,2006
2908,0.30203247,ARDC3571187B9988E1,Nu Flavor,,0.0,0.185,1.6941700000000002,0.0,0.44193000000000005,242.38975,0.24100000000000002,0.555884287,11.0,0.051,33.76672,"Long Beach, CA",-118.1924,-5.426,0,0.475,136011,Sprung,AR03BDP1187FB5B324,0.33470654899999996,SOYQZID12A8AE48BDA,240.222,0.95,0.12942,96.057,hard house,0.983994281,4.0,0.873,Sprung (Cibola Mix W/ Rap),0
6934,0.454541929,AR3QRJ91187B98E4C2,Jacques Dutronc,french,2.0,0.773,0.67842,0.0,0.17184000000000002,189.36118000000002,3.529,0.612953154,4.0,0.568,48.85692,"Paris, France",2.34121,-9.774,1,0.532,279598,En Vogue,AR139EA1187FB567C2,0.215080319,SOBAUUL12A8AE4817B,185.452,0.105,0.17184000000000002,112.78,chanson,1.0,4.0,0.322,Les Playboys (Version Espagnole),2004
8416,0.365302191,AR1W3MA1187B99E6D8,Danny Wright,,0.0,0.24,1.1631,0.8690000000000001,0.4162,191.7122,0.369,0.49089798799999995,5.0,0.8270000000000001,31.1689,Texas,-100.07715,-16.021,1,0.72,548422,Walking In Faith,ARRXONZ1187B99A55D,0.263254973,SOOTWRY12AB018277E,178.90400000000002,0.52,0.22848000000000002,149.68200000000002,easy listening,1.0,3.0,0.46,Believe,0
6737,0.512229189,ARGFFA01187B9A2D11,Pennywise,skate punk,1.0,0.004,0.83388,0.0,0.24193,154.85342,0.0,0.8169981890000001,8.0,0.496,33.86404,"Hermosa Beach, CA",-118.39535,-5.5729999999999995,1,0.545,45957,Fuse_ The,ARHJFFY1187B98BA76,0.749313511,SOSELXM12A6D4F8129,150.999,0.33899999999999997,0.24193,201.56599999999997,melodic hardcore,0.9678772170000001,4.0,0.0,Yell Out,2005
8320,0.512197243,AR0JPOG1187FB37383,Lyrics Born,,0.0,0.006999999999999999,0.49423,0.62,0.09119,233.32526000000001,0.0,0.577158124,8.0,0.5529999999999999,37.15735675013362,Japan,-63.93335786851952,-5.755,0,0.45899999999999996,217149,Everywhere At Once,AR92C2I1187FB4161C,0.38293509,SOXIIPZ12A8C13EDC0,228.043,0.6629999999999999,0.09119,151.05100000000002,hip hop,1.0,4.0,0.8270000000000001,Is It The Skin I'm In?,2008
9978,0.428834536,ARNVM131187B990D2B,themselves,american,1.0,0.055999999999999994,0.66195,0.665,0.29757,271.43791,0.094,0.628274449,1.0,0.617,37.15735675013362,Oakland CA,-63.93335786851952,-13.017000000000001,1,0.545,238242,Them,AROGN2E1187B98D292,0.428702263,SOLYUTF12A8C133225,267.726,0.365,0.12389000000000001,167.885,experimental pop,0.8539732859999999,4.0,0.465,Crayon Sharpener,2003
3042,0.337507289,ARCCRTI11F4C845308,White Heart,,0.0,0.051,0.89254,1.0,0.41021,221.20443999999998,0.38,0.477364753,1.0,0.0,37.15735675013362,Not available,-63.93335786851952,-10.383,1,0.223,80491,Whiteheart,ARIYJXD1187B98C70E,0.427446572,SOAXZLM12A6D4F7A95,206.007,1.0,0.16964,125.881,ccm,1.0,4.0,0.0,Hold On,0
8052,0.400211298,AR07VS41187FB37944,Mungo Jerry,uk,1.0,0.001,0.47192,0.882,0.47192,193.90649,0.42100000000000004,0.6236968629999999,7.0,0.005,37.15735675013362,Not available,-63.93335786851952,-9.984,1,0.23,428130,The Best Of In The Summertime,ARSZWK21187B9B26D7,0.427446572,SOGWIQR12A8C144C22,181.255,0.924,0.11266,88.58,pop rock,0.9817136320000001,4.0,0.0,It's A Secret,1995
4637,0.5074642429999999,ARWPYQI1187FB4D55A,Rick Astley,uk,1.0,0.551,0.82795,1.0,0.23154,192.10404,0.14800000000000002,0.7549176459999999,0.0,0.40299999999999997,53.45644,"Newton-le-Willows, Merseyside, England",-2.63265,-11.550999999999998,0,0.5760000000000001,279091,Portrait,ARCJMMQ1187B98D1FD,0.358976526,SOMDTRS12A8AE46E50,180.84900000000002,1.0,0.23154,99.985,dance pop,1.0,4.0,0.0,Nature Boy,2005
5870,0.413237884,ARN5W1B1187B98BE10,Warrior King,,0.0,0.675,0.37829,0.675,0.37829,225.77587000000003,0.16,0.588370653,0.0,0.873,37.15735675013362,Not available,-63.93335786851952,-6.937,0,0.603,146292,Virtuous Woman,ARI4SKQ1187B9B43B0,0.565451012,SOLCJXU12A8C134178,220.578,0.93,0.19875,83.831,roots reggae,0.9261089140000001,1.0,0.938,Breath Of Fresh Air,2002
1663,0.516234384,ARGEZ5E1187FB56F38,Audio Adrenaline,rock,2.0,0.092,1.22597,0.27,0.5407,229.01506,0.0,0.6874783179999999,4.0,0.49200000000000005,37.15735675013362,Not available,-63.93335786851952,-4.774,0,0.389,150911,Hit Parade: The Greatest Hits,ARZ96PB1187B98F5C9,0.26816518699999997,SOWDBUH12A8C138B73,225.553,0.574,0.3696,87.899,ccm,1.0,4.0,0.862,Will Not Fade  (Hit Parade Album Version (new Song)),0
5071,0.369511565,ARHQYFB1187FB4AECF,The Cortinas,uk,1.0,0.142,1.36791,0.5710000000000001,0.47298,219.01016,0.0,0.514624265,4.0,0.861,37.15735675013362,Not available,-63.93335786851952,-7.687,1,0.9540000000000001,565748,Please Don't Hit Me,AR6K4DB1187B992152,0.288481643,SOYMQQN12A58A7D293,205.851,1.0,0.24886999999999998,134.985,new wave,0.9022828140000001,3.0,0.884,Radio Rape,1978
5880,0.493566843,ARXWAQQ1187B9AE954,Redman / Saukrates / Icadon,soul and reggae,1.0,0.207,0.13839,0.0,0.13839,204.19873,0.0,0.743129776,4.0,0.7040000000000001,37.15735675013362,"Newark, NJ",-63.93335786851952,-13.57,0,0.485,68737,Red Gone Wild,AR05OJD1187B9B99A6,0.536032112,SOWNKBE12A67FFB39F,199.00099999999998,0.0,0.13839,231.264,hip hop,1.0,7.0,1.0,Get 'em,0
8931,0.431526919,ARSE6YI1187B9B9CD2,James Hunter,jazz and blues,1.0,0.096,0.80081,0.43,0.19974,180.89751,0.0,0.625443262,9.0,0.011000000000000001,30.2676,Austin,-97.74298,-7.279,0,0.249,231080,The Hard Way,ARLYUFJ1187B98DA67,0.45419298799999996,SOYJZTG12A81C23239,173.25,1.0,0.19974,101.664,blue-eyed soul,1.0,4.0,0.0,Class Act,2008
3513,0.387423271,ARGY96L1187FB410ED,Jimmy McGriff,,0.0,0.004,1.45631,0.733,0.15525,210.33751,0.0,0.5902437970000001,8.0,0.585,39.95227,"Philadelphia, PA",-75.16237,-8.901,1,0.711,243596,Jimmy McGriff - Pisces,ARX6NQP1187B9AC98E,0.26586104899999996,SOIOBNP12A58A7B61B,202.449,0.5710000000000001,0.15525,95.87,jazz funk,1.0,4.0,0.36700000000000005,Cumayon,0
1615,0.607792752,AR1ABAO1187FB531E1,Alice Cooper,hard rock,2.0,0.17,0.83672,0.17,0.83672,210.54648999999998,7.007000000000001,0.838924311,1.0,0.171,42.33168,"Detroit, MI",-83.04791999999999,-12.26,0,0.23800000000000002,521760,THE EYES OF,AREGV3K1187B9AF614,0.535106025,SOMRBBO12A8C13F67B,196.545,0.17,0.83672,130.325,shock rock,0.9246877720000001,1.0,0.33,This House Is Haunted,2003
6479,0.385866624,AR0QT3O1187FB56860,Ronnie Drew,,0.0,0.828,1.06151,0.0,0.0642,195.00363000000002,1.031,0.522714075,9.0,0.9540000000000001,53.343759999999996,"Dublin, Ireland",-6.24953,-10.652000000000001,1,0.746,303281,The Best Of,ARIIJGR11F4C83ECE9,0.33832664100000004,SOXVOIG12A8C13D07D,188.912,0.239,0.0642,117.141,irish folk,1.0,4.0,0.162,Seven Drunken Nights,0
9667,0.44960808799999996,ARLLRL61187B9B6698,The Sonics,classic pop and rock,1.0,0.889,0.3729,0.889,0.3729,108.14648999999999,0.308,0.653340693,7.0,0.42,47.25513,"Tacoma, WA",-122.44165,-10.173,1,0.516,738782,Maintaining My Cool,AREG18O1187FB3FDE7,0.471578248,SOVEIDU12AC9097A10,99.64299999999999,0.647,0.3729,154.246,rock 'n roll,0.9451333209999999,1.0,0.0,On The Road Again,1967
11,0.351555861,ARC43071187B990240,Wayne Watson,,0.0,0.018000000000000002,1.45439,1.0,0.42896000000000006,245.21097999999998,0.35700000000000004,0.545159296,7.0,0.07,37.15735675013362,"Wisner, LA",-63.93335786851952,-7.545,1,0.6859999999999999,163874,The Way Home,ARKNAD81187B98F8C9,0.26586104899999996,SOKEJEJ12A8C13E0D0,227.48,0.728,0.1727,117.975,ccm,1.0,4.0,0.835,The Urgency (LP Version),0
9764,0.462963987,AR4R9BI1187FB44767,Earth,,0.0,0.88,6.3392800000000005,0.0,4.87608,861.8313800000001,7.39,0.683951504,2.0,0.0,37.15735675013362,Georgia,-63.93335786851952,-20.288,1,0.0,189544,Phase 3: Thrones And Dominions,ARU8CQW1187FB4BC82,0.536788886,SORZGSZ12A8C1337B7,851.528,0.045,4.87608,81.30199999999999,grunge,1.0,4.0,1.0,Thrones And Dominions (Album),0
534,0.405618982,ARQDWBG1187B9891D7,Zeromancer,industrial rock,1.0,0.126,1.76462,0.0,1.09463,362.31791,3.065,0.644519692,2.0,0.674,37.15735675013362,Not available,-63.93335786851952,-6.7620000000000005,1,0.583,522008,Sinners International,AR7MC4I1187FB50B54,0.675696807,SOSQIQU12A8C143A53,350.37199999999996,0.11199999999999999,0.75922,90.027,industrial rock,0.855788212,4.0,0.97,Ammonite,2009
5329,0.457981674,ARNNQ9E1187FB3C82F,Sizzla,soul and reggae,1.0,0.151,0.5131600000000001,0.23199999999999998,0.19682,168.56771,0.0,0.732571745,1.0,0.0,37.15735675013362,Not available,-63.93335786851952,-8.683,0,0.0,439771,Jah Protect,ARMPQIE1187FB3D4EB,0.33888672,SOFVMAW12AB017D330,163.283,0.715,0.03865,189.263,dancehall,0.97102593,4.0,0.33799999999999997,Care,2006
4700,0.43089760899999996,ARGY9FW1187B991C7D,Information Society,electronic,2.0,0.20800000000000002,0.31277,0.774,0.31277,68.362,0.073,0.567510986,0.0,0.7929999999999999,37.15735675013362,"Minneapolis, MN",-63.93335786851952,-19.776,1,0.6509999999999999,615115,Information Society,ARUY6971187FB3AB45,0.597116703,SOTXLKT12A8C144768,65.19,1.0,0.11323,149.91,freestyle,0.926334388,4.0,0.75,Make It Funky (Album Version),1988
2197,0.37229857299999997,ARLQ5EV1187FB4491D,Don Francisco,,0.0,0.09699999999999999,1.8979099999999998,0.0,0.21031999999999998,280.73751,2.49,0.508058613,7.0,0.718,38.99792,Colorado,-105.55096,-15.636,1,0.7120000000000001,578298,Signature Songs,ARLRK8Y1187FB39D10,0.445454526,SOVCOGQ12A58A7D0DE,273.81,0.38799999999999996,0.21031999999999998,103.584,ccm,1.0,7.0,0.43799999999999994,Give Your Heart a Home,1991
445,0.317016495,AREP8KM1187B9A3A7B,Jackson United,,0.0,0.08,1.15183,0.884,0.49909,204.93016,0.305,0.574984394,11.0,0.37799999999999995,37.15735675013362,Not available,-63.93335786851952,-4.941,1,0.598,328589,Harmony And Dissidence,ARL73HN1187B993D29,0.445454526,SOUOYDQ12AB017EFFC,195.141,0.8140000000000001,0.17733,90.63600000000001,surf music,0.8574716059999999,4.0,0.0,Undertow,2008
6905,0.387081085,ARIFK6X1187B9ADA44,Will Ackerman,,0.0,0.539,0.33685,0.539,0.33685,194.19383,0.311,0.564333839,4.0,0.754,51.16418,Germany,10.45415,-28.95,1,0.8320000000000001,296868,The Opening Of Doors,ARBSLZ11187FB42ACF,0.33470654899999996,SOCFGRK12A8C137C8C,178.347,0.685,0.33685,91.6,chamber jazz,1.0,1.0,0.0,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,1992
9566,0.37074768399999997,ARHEQ501187FB4F898,Fruko Y Sus Tesos,,0.0,0.003,0.42273999999999995,0.935,0.42273999999999995,264.61995,0.253,0.533724477,9.0,0.915,37.15735675013362,Not available,-63.93335786851952,-5.0,1,0.586,236221,Salsa All Stars V,AR1PNWN1187FB4A404,0.274616627,SOAXGPF12A8AE46554,260.539,1.0,0.14870999999999998,109.896,salsa,1.0,4.0,0.5710000000000001,La Maquina Del Sabor,0
1051,0.42914983700000003,ARKIYC51187FB4775A,Juice Leskinen,finnish,1.0,0.045,0.5334,0.6779999999999999,0.19305,158.45832,0.282,0.5534682,0.0,0.6729999999999999,37.15735675013362,Not available,-63.93335786851952,-11.567,1,0.626,642616,Lauluja rakastamisen vaikeudesta,ARJEY4N1187FB56FDF,0.529214472,SOGSPRZ12AB0182944,154.662,0.769,0.19305,180.8,german pop,0.9069222090000001,4.0,0.0,Marilyn,1994
2416,0.414196481,ARDIKTV11F43A69FA4,Deodato,,0.0,0.019,0.7871100000000001,0.875,0.23711,378.09587,0.20600000000000002,0.506976844,10.0,0.455,37.15735675013362,Not available,-63.93335786851952,-13.362,0,0.547,203257,Night Cruiser,AR6TOUC1187FB53C7E,0.49448951799999996,SOGJQKY12A58A77A8D,355.75300000000004,0.866,0.23711,113.52,jazz funk,0.968408782,4.0,1.0,Night Cruiser (Album Version),0
6222,0.41530364299999994,ARUTP601187FB388AC,The Elders,,0.0,0.012,0.9423,0.929,0.40055,294.86975,0.073,0.557094505,0.0,0.386,37.15735675013362,Not available,-63.93335786851952,-7.028,1,0.547,468713,Racing the Tide,ARUMTXX1187B992A44,0.37598430200000005,SOFNXKP12AB0188C0D,286.134,0.998,0.12834,111.40799999999999,celtic rock,1.0,4.0,1.0,Send a Prayer,0
4481,0.276451956,ARROTQN1187B98FAF0,Cristina Pato - Mutenrohi,,0.0,0.114,1.7603099999999998,0.735,0.8358200000000001,331.88526,0.0,0.430562185,11.0,0.705,37.15735675013362,Not available,-63.93335786851952,-5.99,0,0.585,732051,Misturados,ARHBYTA1187FB3C812,0.21204540600000002,SOIZNGJ12AC4689C61,322.682,0.25,0.8358200000000001,128.785,gaita,1.0,4.0,0.0,Bag A! l'ame,0
4204,0.574497026,AR3MSAN1187B98F06B,OutKast featuring George Clinton,funk,2.0,0.5710000000000001,1.4358,0.753,0.17861,311.30077,0.0,0.7964200440000001,7.0,0.433,33.74831,"Atlanta, GA",-84.39111,-6.791,1,0.768,294877,Aquemini,ARV4KO21187FB38008,0.6274948539999999,SOJSJBM12A8C1390D7,303.531,0.5589999999999999,0.17861,94.904,dirty south rap,0.9465806859999999,4.0,0.575,Synthesizer,1998
2939,0.348184321,ARDUOSV1187B9894D5,Wes King,,0.0,0.021,0.9891700000000001,0.11699999999999999,0.9891700000000001,233.45587,2.188,0.449231471,7.0,0.7040000000000001,37.15735675013362,Not available,-63.93335786851952,-7.92,1,0.623,148624,A Room Full Of Stories,ARREC0D1187FB3E7C1,0.26586104899999996,SOJGPVN12A8C136BCF,220.24099999999999,0.48100000000000004,0.7549399999999999,118.152,ccm,0.9862455859999999,4.0,0.596,Cover To Cover,0
4625,0.826777014,ARCGJ6U1187FB4D01F,Akon,hip hop rnb and dance hall,1.0,0.055999999999999994,0.21716999999999997,0.966,0.21716999999999997,249.39057000000003,0.40299999999999997,1.0,2.0,0.358,37.15735675013362,"St. Louis, MO",-63.93335786851952,-6.124,1,0.36,92527,Don't Matter,ARAWOLW1187FB3AB70,0.8475308979999999,SOWONPQ12A8BED02A8,243.21200000000002,0.816,0.21716999999999997,125.32799999999999,hip hop,1.0,4.0,1.0,Don't Matter,2006
6125,0.23917479600000002,ARIBJIS11C8A414F70,NO-TONE ft.Inusa,,0.0,0.002,1.24619,1.0,0.29270999999999997,396.7473,0.509,0.39480582399999997,2.0,0.16,37.15735675013362,Not available,-63.93335786851952,-5.207999999999999,1,0.489,120908,Life is Love,ARMGO941187FB3B52A,0.46264318299999996,SOWOMMS12A8AE499EB,388.47,1.0,0.052879999999999996,126.012,power electronics,0.929700255,4.0,0.0,Life is Love,0
6606,0.395073819,ARLGUTA1187B9B605F,Terror Squad featuring Big Pun,hip hop rnb and dance hall,1.0,0.006,0.4363,0.77,0.10389000000000001,199.99302,0.0,0.62136191,1.0,0.35100000000000003,40.85715,"The Bronx, New York, NY",-73.85678,-5.932,0,0.111,542511,Terror Squad,ARACKQP1187B993CEC,0.37598430200000005,SOLDTSJ12A58A78E1B,194.56599999999997,1.0,0.10389000000000001,180.017,hip hop,1.0,4.0,0.345,Watcha Gon Do?  (Explicit LP Version),0
3829,0.916053228,ARJ7KF01187B98D717,Coldplay,british,3.0,0.006999999999999999,1.03291,0.9129999999999999,1.03291,139.12771,2.247,0.865021512,0.0,0.428,37.15735675013362,Not available,-63.93335786851952,-8.501,1,0.445,555120,Don't Panic,ARSPUJF1187B9A14B8,0.7819321709999999,SOUCKDH12A8C138FF5,130.026,0.218,1.03291,122.291,piano rock,0.91162502,4.0,1.0,Don't Panic,1999
3341,0.560912657,AR7C6G11187B9B4C1E,Jennifer Lopez,pop and chart,1.0,0.018000000000000002,0.7001,1.0,0.13706,211.56526000000002,0.177,0.8771194240000001,6.0,0.33399999999999996,37.15735675013362,"The Bronx, New York",-63.93335786851952,-1.81,0,0.35700000000000004,283324,J.Lo,ARKSZW81187B9B695D,0.8047496940000001,SOAYOFO12AF72A4B88,211.565,1.0,0.13706,104.796,dance pop,1.0,4.0,1.0,Play,2001
4788,0.599602643,ARLSF8H1187B9A76B0,Dimmu Borgir,norwegian,4.0,0.17600000000000002,0.9071299999999999,0.679,0.24611,259.02975,0.077,0.826075467,10.0,0.039,37.15735675013362,"Oslo, Norway",-63.93335786851952,-3.5610000000000004,1,0.20800000000000002,130521,In Sorte Diaboli,ARF0W6Z1187B9AC325,0.681975088,SOIIGWW12A81C23437,252.935,0.299,0.08106000000000001,150.064,black metal,1.0,7.0,0.513,The Chosen Legacy,2007
116,0.0,ARBKUS51187B98A3AC,Howard Armstrong,,0.0,0.026000000000000002,0.9732200000000001,0.469,0.49835,198.922,0.228,0.454668191,9.0,0.0,35.4948,"Dayton, TN",-85.01235,-13.495,0,0.094,219943,Louie Bluie Film Soundtrack,AR2TN2W1187B9894A6,0.333554807,SONNDHT12A8C13F20B,190.705,0.5,0.26092,126.821,piedmont blues,1.0,4.0,0.0,My Four Reasons,0
4730,0.44733048700000005,ARHKQGH1187B9A4DB4,In Extremo,german,1.0,0.08199999999999999,1.0465200000000001,0.542,0.52179,233.74322,0.0,0.749077779,4.0,0.512,37.15735675013362,Not available,-63.93335786851952,-3.734,0,0.505,388992,Mein rasend Herz,ARMZMYQ1187B9B1364,0.474054831,SOKNYCV12A8C137625,225.44799999999998,0.0,0.25943,114.12700000000001,heavy metal,1.0,4.0,0.9790000000000001,Signapur,2005
1887,0.377888131,ARFK98R1187B9B0552,Pursuit Of Happiness,,0.0,0.342,0.11052000000000001,0.9390000000000001,0.11052000000000001,151.01342,0.28600000000000003,0.508676201,7.0,0.08800000000000001,43.648559999999996,"Toronto, Ontario, Canada",-79.38533000000001,-10.133,1,0.465,555129,Love Junk,ARLSTE11187B9B38E4,0.427446572,SOTSNQM12AB0183738,142.64600000000002,0.73,0.11052000000000001,131.966,power pop,0.9992295379999999,4.0,0.564,Down On Him,1988
8477,0.45278947700000005,AR1Y2PT1187FB5B9CE,John Wesley,,0.0,0.591,1.1891100000000001,0.7879999999999999,0.78489,270.31465,0.474,0.560557984,4.0,0.5660000000000001,27.940170000000002,Brandon,-82.32547,-8.097999999999999,0,0.545,463518,Chasing Monsters,ARRJTPR11F4C8473CF,0.437036204,SOYYJBH12AB01894DB,259.111,0.536,0.57821,147.93200000000002,disco,1.0,4.0,0.5870000000000001,Chasing Monsters,0
254,0.37425994,ARE1N571187B98A47D,Prozak,,0.0,0.887,0.59386,0.381,0.59386,173.24363,0.09,0.621213511,8.0,0.364,51.50632,London,-0.12714,-6.021,1,0.433,585535,Tales From The Sick,ARKZ9HT1187FB38E18,0.606816327,SOQBQWN12AB0186782,161.414,0.5710000000000001,0.16834000000000002,88.835,rap,1.0,4.0,0.8540000000000001,Go To Hell,0
3434,0.550762085,AR6XPWV1187B9ADAEB,Foo Fighters,rock,4.0,0.011000000000000001,0.20679,0.0,0.20679,274.65098,0.0,0.839275393,7.0,0.7040000000000001,37.15735675013362,"Seattle, WA",-63.93335786851952,-4.203,1,0.7120000000000001,372337,Skin And Bones,ARE8GLF1187FB52532,0.804318946,SOYYIZT12A8C1408CA,274.651,0.27699999999999997,0.03417,173.983,grunge,0.953021558,4.0,0.45299999999999996,Next Year,1999
4940,0.40523469100000004,ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,rock,2.0,0.006999999999999999,0.79792,0.985,0.1386,292.91057,0.413,0.626803106,6.0,0.539,37.15735675013362,Not available,-63.93335786851952,-9.11,0,0.639,300489,Wake Up Call,AR3E4IO1187FB4B837,0.523759152,SOZQVBA12A8C13CAAD,289.808,0.24,0.1386,89.949,blues-rock,0.97665497,4.0,0.588,Nature's Disappearing,2010
1187,0.273365751,AR7LN7G1187FB395BB,Les Bantous De La Capitale,,0.0,0.099,0.48386,0.759,0.05925,431.93424000000005,0.0,0.427987492,7.0,0.21100000000000002,37.15735675013362,Not available,-63.93335786851952,-6.4510000000000005,0,0.131,681008,Bakolo Mboka,ARXK8H71187FB44850,0.352232225,SOSQCCK12AB0186B7C,419.17800000000005,0.547,0.05925,134.046,congo,1.0,4.0,1.0,A Mon Avis,0
1025,0.467071006,AR4R1FL1187FB55C3B,Death From Above 1979,canadian,1.0,0.045,0.63445,0.545,0.23465999999999998,195.29098,0.0,0.7385944990000001,7.0,0.62,-13.442,BA,-41.9952,-7.162999999999999,1,0.643,8784,You're A Woman_ I'm A Machine,ARKT6J61187FB4D324,0.718485475,SOINDRZ12A6701DAF6,191.872,0.584,0.23465999999999998,150.155,indie rock,1.0,4.0,1.0,Romantic Rights,2004
3093,0.456940558,ARHONG11187FB3B120,L.A. Guns,,0.0,0.496,0.93722,1.0,0.47291000000000005,215.82322000000002,0.18899999999999997,0.665728336,9.0,0.638,29.78772,katy,-95.82333,-9.767000000000001,1,0.498,52353,Hollywood Vampires,ARYZTJS1187B98C555,0.599660358,SORSVFU12A6D4FA6DD,212.47400000000002,0.575,0.24356,133.624,heavy metal,0.998509337,4.0,0.0,Some Lie For Love,1992
